Principal|Nivel|Artículo|Descripción|Tipo|Estado|Planeador|Sec Artículo|Sec Op|UDM|Cantidad Unitaria|Cantidad Extendida|Tipo Suministro|Subinventario|Localizador|Tipo Costo|Costo Materiales|Costo Recurso|Gsto Grl|Costo Unitario|Costo Extendido|Accesorio S/N|Fecha inactivo|Alterno|Component_Yiel|Categoria Producto
22000115184|2|22001401|EMPAQUE REPISA 38 X 38 DESARMADA 2 UNIDADES|ME|Active||40|10|und|.5|.5|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|1|22000111564|RIOSTRA 52CM MESA DANCER DIAM 120CM TEK SOCIAL TKSME032000|AI|Active||40|10|und|2|2|Proceso Tirar Operación|PROD_TERM|10.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|25072648|ARMADA-RIOSTRA 52CM MESA DANCER DIAM 120CM TEK SOCIAL TKSME032010|AI|Active||10|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072649|PARTE-PERFIL CUERPO RIOSTRA 52CM MESA DANCER DIAM 120CM TEK SOCIAL TKSME032011|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008721|LAMINA PLANA ACEITADA Y DECAPADA 4X8 ESPESOR 4MM A-36|MP|Active||10|10|kg|2.52394|2.52394|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072462|PARTE-REFUERZO OMEGA RIOSTRA MESA DANCER TEK SOCIAL TKSME015012|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008931|LAMINA PLANA CR 4X8  ESPESOR 3.0MM (DECAPADA Y ACEITADA)|MP|Active||10|10|kg|.20152|.20152|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22007761|TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO|MP|Active||20|10|und|6|6|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22010189|TUERCA DE SEGURIDAD DE  5/16|MP|Active||30|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22012502|ARANDELA S/M DIAM. 5/16 ZINC NEGRO|MP|Active||40|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22002420|TORNILLO HEX G-2 RO 5/16 x 2 R/TOTAL  ZINCADO|MP|Active||50|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||60|10|kg|.03068|.03068|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22001411|EMPAQUE COLUMNA X 16 UNIDADES|ME|Active||70|10|und|.25|.25|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|1|22000111565|SUPERFICIE CIRCULAR 120CM FORMICA CON PERFORACION REDONDA MESA DANCER TEK SOCIAL TKSME030010|AI|Active||50|10|und|1|1|Proceso Tirar Operación|PROD_TERM|10.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|25072657|CANTEADO-SUPERFICIE CIRCULAR 120CM FORMICA MESA DANCER TEK SOCIAL TKSME030010|AI|Active||10|10|und|1|1|Proceso Tirar Operación|CANTEADO|CNT.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072656|PRENSADO-SUPERFICIE CIRCULAR 120CM FORMICA MESA DANCER TEK SOCIAL TKSME030010|AI|Active||10|10|und|1|1|Proceso Tirar Operación|PRENSADO|PRE.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22021188|UNICOR POLAR SIN BALANCE DE 1830X2440MM ESPESOR 18MM|MP|Active||10|10|und|.413852459|.413852459|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.5|.5|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||20|10|m|5.208|5.208|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|1|22000111566|BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033000|AI|Active||60|10|und|1|1|Proceso Tirar Operación|PROD_TERM|10.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|25072650|ARMADA-BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072651|PARTE-BISEL SUPERIOR BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033010|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|1.96842|1.96842|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072652|PARTE-CUERPO BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033020|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.28656|.28656|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072654|PARTE-TAPA CURVA BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033040|AI|Active||40|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.16933|.16933|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072655|PARTE-CORAZA BANDEJA EMBEBIDA MESA DANCER DIAM 120CM TEK SOCIAL TKSME033050|AI|Active||50|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.54896|.54896|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072466|PARTE-REFUERZO CENTRAL BANDEJA EMBEBIDA MESA DANCER TEK SOCIAL TKSME021040|AI|Active||60|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.27379|.27379|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|25072469|PARTE-FLANCHE CUERPO BANDEJA EMBEBIDA MESA DANCER TEK SOCIAL TKSME021070|AI|Active||70|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|4|22008721|LAMINA PLANA ACEITADA Y DECAPADA 4X8 ESPESOR 4MM A-36|MP|Active||10|10|kg|.33501|.33501|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|22019270|PIN ELECTROSOLDADO M4 X 12|MP|Active||80|10|und|2|2|Proceso Tirar Operación|SOLDADURA|MPS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22019272|TUERCA ZINCADA M4 (MILIMETRICAS DE 4MM)|MP|Active||20|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22020619|SOPORTE 3 MÓDULOS CON TOMA CORRIENTE DUPLEX 2P+T COLOR BLANCO BITICINO LIVING - LIGHT|MP|Active||30|10|und|1|1|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22000159|TORNILLO AUTOPERFORANTE CABEZA EXTRAPLANA 8 X 1/2 REF:234 ZINCADO NEGRO|MP|Active||40|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||50|10|kg|.0511143|.0511143|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22001401|EMPAQUE REPISA 38 X 38 DESARMADA 2 UNIDADES|ME|Active||60|10|und|.5|.5|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|1|22000111836|TAPA INFERIOR MESA DANCER CIRCULAR TEK SOCIAL TKSME034000|AI|Active||70|10|und|1|1|Proceso Tirar Operación|PROD_TERM|10.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|25072940|PARTE-CUERPO TAPA INFERIOR MESA DANCER CIRCULAR TEK SOCIAL TKSME034010|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.62409|.62409|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22007761|TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO|MP|Active||20|10|und|3|3|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22000159|TORNILLO AUTOPERFORANTE CABEZA EXTRAPLANA 8 X 1/2 REF:234 ZINCADO NEGRO|MP|Active||30|10|und|3|3|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||40|10|kg|.0207051|.0207051|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000115184|2|22001412|EMPAQUE SUPERFICIE 30 X 2 UNIDADES|ME|Active||50|10|und|.25|.25|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|0|22000116391|MODULO PP VIDEO CONFERENCIA METALICO PINTADO 150X186X10CM ECOPETROL CLES0401464||Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000116391|1|25085534|ARMADA-MARCO CENTRAL MODULO VIDEO CONFERENCIA ECOPETROL CLES0401465|AI|Active||10|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085535|PARTE-PARAL MARCO CENTRAL MODULO VIDEO CONFERENCIA ECOPETROL CLES0401466|AI|Active||10|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|3.2|3.2|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085536|PARTE-TRAVESAÑO TOMA MARCO CENTRAL MODULO VIDEO CONFERENCIA ECOPETROL CLES0401467|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.6|.6|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085537|PARTE-SOPORTE MONITOR MARCO CENTRAL MODULO VIDEO CONFERENCIA ECOPETROL CLES0401468|AI|Active||30|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008931|LAMINA PLANA CR 4X8  ESPESOR 3.0MM (DECAPADA Y ACEITADA)|MP|Active||10|10|kg|11.4|11.4|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25023332|PARTE-TRAVESAÑO SUPERIOR 60CM MARCO PANEL CRITTERIUM CRMA011021|AI|Active||40|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000914|TUBO RECTANGULAR  DE 20MM X 40MM 6000MM CALIBRE 20|MP|Active||10|10|und|.08333|.08333|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25023346|PARTE-PLATINA FIJACION KIT TRAVESAÑO SUPERIOR MARCO PANEL CRITTERIUM 8 CRMA011022|AI|Active||50|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.035062638|.035062638|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25064286|PARTE-TRAVESAÑO INFERIOR 60 CUERPO MODULO VIDEO CONFERENCIA CLAK CLPN041015|AI|Active||60|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000916|TUBO RECTANGULAR  DE 1/2 X 1 6000MM CALIBRE 20|MP|Active||10|10|und|.11667|.11667|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060975|PARTE-BANDEJA INTERMEDIA ZOCALO MARCO PANEL 60CM MULTIPLE CRITTERIUM CRMA011050|AI|Active||70|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.55766345|.55766345|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060983|PARTE-BANDEJA SELLA PISO ZOCALO MARCO PANEL 60CM MULTIPLE CRITTERIUM CRMA011060|AI|Active||80|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.55766345|.55766345|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25044791|PARTE-SOPORTE TRAVESAÑO INFERIOR KIT TRAVESAÑO INFERIOR CLAK CLPN041014|AI|Active||90|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.09887|.09887|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060964|PARTE-PIVOTE NIVELADOR MARCO PANEL CRITTERIUM CRMA011040|AI|Active||100|10|und|2|2|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000916|TUBO RECTANGULAR  DE 1/2 X 1 6000MM CALIBRE 20|MP|Active||10|10|und|.01944|.01944|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25045517|PARTE-PLATINA SOPORTE MARCO CENTRAL CLAK CLPN042011|AI|Active||110|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008931|LAMINA PLANA CR 4X8  ESPESOR 3.0MM (DECAPADA Y ACEITADA)|MP|Active||10|10|kg|4.587|4.587|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25085538|ARMADA-MARCO LATERAL  MODULO VIDEO CONFERENCIA ECOPETROL CLES0401469|AI|Active||20|10|und|2|2|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085535|PARTE-PARAL MARCO CENTRAL MODULO VIDEO CONFERENCIA ECOPETROL CLES0401466|AI|Active||10|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|3.2|3.2|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085539|PARTE-TRAVESAÑO INFERIOR MARCO LATERAL  MODULO VIDEO CONFERENCIA ECOPETROL CLES0401470|AI|Active||20|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000916|TUBO RECTANGULAR  DE 1/2 X 1 6000MM CALIBRE 20|MP|Active||10|10|und|.07|.07|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085540|PARTE-TRAVESAÑO TOMA MARCO LATERAL  MODULO VIDEO CONFERENCIA ECOPETROL CLES0401471|AI|Active||30|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.4|.4|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25023331|PARTE-TRAVESAÑO SUPERIOR 45CM MARCO PANEL CRITTERIUM CRMA011021|AI|Active||40|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000914|TUBO RECTANGULAR  DE 20MM X 40MM 6000MM CALIBRE 20|MP|Active||10|10|und|.0607573|.0607573|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25023346|PARTE-PLATINA FIJACION KIT TRAVESAÑO SUPERIOR MARCO PANEL CRITTERIUM 8 CRMA011022|AI|Active||50|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.035062638|.035062638|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060974|PARTE-BANDEJA INTERMEDIA ZOCALO MARCO PANEL 45CM MULTIPLE CRITTERIUM CRMA011050|AI|Active||60|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.41116692|.41116692|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060982|PARTE-BANDEJA SELLA PISO ZOCALO MARCO PANEL 45CM MULTIPLE CRITTERIUM CRMA011060|AI|Active||70|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.41116692|.41116692|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25044791|PARTE-SOPORTE TRAVESAÑO INFERIOR KIT TRAVESAÑO INFERIOR CLAK CLPN041014|AI|Active||80|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.09887|.09887|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25060964|PARTE-PIVOTE NIVELADOR MARCO PANEL CRITTERIUM CRMA011040|AI|Active||90|10|und|2|2|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22000916|TUBO RECTANGULAR  DE 1/2 X 1 6000MM CALIBRE 20|MP|Active||10|10|und|.01944|.01944|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25085541|PARTE-CUERPO TAPA ZOCALO  MODULO VIDEO CONFERENCIA ECOPETROL CLES0401473|AI|Active||30|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|2.2|2.2|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|22000656|PIN INSEPARABLE SIS8 MPR050056|MP|Active||40|10|und|10|10|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25085019|ARMADA-CUERPO BISEL SUPERIOR PANEL MODULO CONFERENCIA CLES0401376|AI|Active||50|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085020|PARTE-PERFIL CUERPO BISEL SUPERIOR PANEL MODULO CONFERENCIA CLES0401377|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|1.26|1.26|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25047039|PARTE-SOPORTE PIN CUERPO BISEL MODULO VIDEOCONFERENCIA CLAK CLES040062|AI|Active||20|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.05183|.05183|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25085021|ARMADA-CUERPO CINTA TERMINAL PANEL MODULO CONFERENCIA CLES0401379|AI|Active||60|10|und|2|2|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25047040|PARTE-CUERPO SOPORTE CINTA TERMINAL MODULO VIDEOCONFERENCIA CLAK CLES040064|AI|Active||10|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|.02474|.02474|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|22002215|TORNILLO CABEZA HEXAGONAL 5/16 X 1 ZINCADO|MP|Active||20|10|und|2|2|Proceso Tirar Operación|SOLDADURA|MPS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25085022|PARTE-COMPLEMENTO CUERPO CINTA TERMINAL PANEL MODULO CONFERENCIA CLES0401380|AI|Active||30|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|1.7|1.7|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|25047044|PARTE-SOPORTE PUNTERA MODULO VIDEOCONFERENCIA CLAK CLES040067|AI|Active||40|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.03178|.03178|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25044801|PARTE-SOPORTE TUERCA CINTA TERMINAL PANEL CONFERENCIA CLAK CLPN044020|AI|Active||70|10|und|4|4|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.027565|.027565|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25047036|PARTE-GANCHO ENGANCHE EN X DERECHO MODULO VIDEOCONFERENCIA CLAK CLES040059|AI|Active||80|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.12975|.12975|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|1|25047043|PARTE-GANCHO ENGANCHE EN X IZQUIERDO MODULO VIDEOCONFERENCIA CLAK CLES040059|AI|Active||90|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000116391|2|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.12975|.12975|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
